Country,Year,Variable,Source,Value,Unit
CHILE,2004,FERTILIZER CONSUMPTION,FAO computed,491.35,kg/ha of arable land
CHILE,2003,FERTILIZER CONSUMPTION,FAO computed,330.14,kg/ha of arable land
CHILE,2002,FERTILIZER CONSUMPTION,FAO computed,307.77,kg/ha of arable land
CHILE,2001,FERTILIZER CONSUMPTION,FAO computed,274.86,kg/ha of arable land
CHILE,2000,FERTILIZER CONSUMPTION,FAO computed,275.43,kg/ha of arable land
CHILE,1999,FERTILIZER CONSUMPTION,FAO computed,264.00,kg/ha of arable land
CHILE,1998,FERTILIZER CONSUMPTION,FAO computed,237.49,kg/ha of arable land
CHILE,1997,FERTILIZER CONSUMPTION,FAO computed,219.48,kg/ha of arable land
CHILE,1996,FERTILIZER CONSUMPTION,FAO computed,213.10,kg/ha of arable land
CHILE,1995,FERTILIZER CONSUMPTION,FAO computed,191.04,kg/ha of arable land
CHILE,1994,FERTILIZER CONSUMPTION,FAO computed,167.40,kg/ha of arable land
CHILE,1993,FERTILIZER CONSUMPTION,FAO computed,167.10,kg/ha of arable land
CHILE,1992,FERTILIZER CONSUMPTION,FAO computed,140.98,kg/ha of arable land
CHILE,1991,FERTILIZER CONSUMPTION,FAO computed,113.97,kg/ha of arable land
CHINA,2015,FERTILIZER CONSUMPTION,FAO computed,506.93,kg/ha of arable land
CHINA,2014,FERTILIZER CONSUMPTION,FAO computed,567.92,kg/ha of arable land
CHINA,2013,FERTILIZER CONSUMPTION,FAO computed,559.80,kg/ha of arable land
CHINA,2012,FERTILIZER CONSUMPTION,FAO computed,551.83,kg/ha of arable land
CHINA,2011,FERTILIZER CONSUMPTION,FAO computed,534.25,kg/ha of arable land
CHINA,2010,FERTILIZER CONSUMPTION,FAO computed,516.49,kg/ha of arable land
CHINA,2009,FERTILIZER CONSUMPTION,FAO computed,499.86,kg/ha of arable land
CHINA,2008,FERTILIZER CONSUMPTION,FAO computed,484.02,kg/ha of arable land
CHINA,2007,FERTILIZER CONSUMPTION,FAO computed,470.94,kg/ha of arable land
CHINA,2006,FERTILIZER CONSUMPTION,FAO computed,453.82,kg/ha of arable land
CHINA,2005,FERTILIZER CONSUMPTION,FAO computed,425.08,kg/ha of arable land
CHINA,2004,FERTILIZER CONSUMPTION,FAO computed,415.73,kg/ha of arable land
CHINA,2003,FERTILIZER CONSUMPTION,FAO computed,395.91,kg/ha of arable land
CHINA,2002,FERTILIZER CONSUMPTION,FAO computed,379.64,kg/ha of arable land
CHINA,2001,FERTILIZER CONSUMPTION,FAO computed,302.86,kg/ha of arable land
CHINA,2000,FERTILIZER CONSUMPTION,FAO computed,288.04,kg/ha of arable land
CHINA,1999,FERTILIZER CONSUMPTION,FAO computed,303.84,kg/ha of arable land
CHINA,1998,FERTILIZER CONSUMPTION,FAO computed,297.38,kg/ha of arable land
CHINA,1997,FERTILIZER CONSUMPTION,FAO computed,296.70,kg/ha of arable land
CHINA,1996,FERTILIZER CONSUMPTION,FAO computed,299.89,kg/ha of arable land
CHINA,1995,FERTILIZER CONSUMPTION,FAO computed,295.92,kg/ha of arable land
CHINA,1994,FERTILIZER CONSUMPTION,FAO computed,237.67,kg/ha of arable land
CHINA,1993,FERTILIZER CONSUMPTION,FAO computed,205.64,kg/ha of arable land
CHINA,1992,FERTILIZER CONSUMPTION,FAO computed,236.33,kg/ha of arable land
CHINA,1991,FERTILIZER CONSUMPTION,FAO computed,236.24,kg/ha of arable land
COLOMBIA,2015,FERTILIZER CONSUMPTION,FAO computed,670.41,kg/ha of arable land
COLOMBIA,2014,FERTILIZER CONSUMPTION,FAO computed,613.69,kg/ha of arable land
COLOMBIA,2013,FERTILIZER CONSUMPTION,FAO computed,559.81,kg/ha of arable land
COLOMBIA,2012,FERTILIZER CONSUMPTION,FAO computed,805.79,kg/ha of arable land
COLOMBIA,2011,FERTILIZER CONSUMPTION,FAO computed,745.30,kg/ha of arable land
COLOMBIA,2010,FERTILIZER CONSUMPTION,FAO computed,585.19,kg/ha of arable land
COLOMBIA,2009,FERTILIZER CONSUMPTION,FAO computed,497.27,kg/ha of arable land
COLOMBIA,2008,FERTILIZER CONSUMPTION,FAO computed,486.73,kg/ha of arable land
COLOMBIA,2007,FERTILIZER CONSUMPTION,FAO computed,544.29,kg/ha of arable land
COLOMBIA,2006,FERTILIZER CONSUMPTION,FAO computed,571.25,kg/ha of arable land
COLOMBIA,2005,FERTILIZER CONSUMPTION,FAO computed,445.13,kg/ha of arable land
COLOMBIA,2004,FERTILIZER CONSUMPTION,FAO computed,320.96,kg/ha of arable land
COLOMBIA,2003,FERTILIZER CONSUMPTION,FAO computed,324.81,kg/ha of arable land
COLOMBIA,2002,FERTILIZER CONSUMPTION,FAO computed,309.00,kg/ha of arable land
COLOMBIA,2001,FERTILIZER CONSUMPTION,FAO computed,254.61,kg/ha of arable land
COLOMBIA,2000,FERTILIZER CONSUMPTION,FAO computed,233.57,kg/ha of arable land
COLOMBIA,1999,FERTILIZER CONSUMPTION,FAO computed,231.03,kg/ha of arable land
COLOMBIA,1998,FERTILIZER CONSUMPTION,FAO computed,233.59,kg/ha of arable land
COLOMBIA,1997,FERTILIZER CONSUMPTION,FAO computed,219.26,kg/ha of arable land
COLOMBIA,1996,FERTILIZER CONSUMPTION,FAO computed,199.34,kg/ha of arable land
COLOMBIA,1995,FERTILIZER CONSUMPTION,FAO computed,202.67,kg/ha of arable land
COLOMBIA,1994,FERTILIZER CONSUMPTION,FAO computed,175.78,kg/ha of arable land
COLOMBIA,1993,FERTILIZER CONSUMPTION,FAO computed,176.15,kg/ha of arable land
COLOMBIA,1992,FERTILIZER CONSUMPTION,FAO computed,166.58,kg/ha of arable land
COLOMBIA,1991,FERTILIZER CONSUMPTION,FAO computed,197.89,kg/ha of arable land
COMOROS,2001,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,2000,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1999,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1998,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1997,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1996,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1995,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1994,FERTILIZER CONSUMPTION,FAO computed,4.62,kg/ha of arable land
COMOROS,1993,FERTILIZER CONSUMPTION,FAO computed,1.54,kg/ha of arable land
COMOROS,1992,FERTILIZER CONSUMPTION,FAO computed,1.54,kg/ha of arable land
COMOROS,1991,FERTILIZER CONSUMPTION,FAO computed,1.54,kg/ha of arable land
CONGO (BRAZZAVILLE),2015,FERTILIZER CONSUMPTION,FAO computed,3.13,kg/ha of arable land
CONGO (BRAZZAVILLE),2014,FERTILIZER CONSUMPTION,FAO computed,2.63,kg/ha of arable land
CONGO (BRAZZAVILLE),2013,FERTILIZER CONSUMPTION,FAO computed,3.11,kg/ha of arable land
CONGO (BRAZZAVILLE),2012,FERTILIZER CONSUMPTION,FAO computed,2.25,kg/ha of arable land
CONGO (BRAZZAVILLE),2011,FERTILIZER CONSUMPTION,FAO computed,1.32,kg/ha of arable land
CONGO (BRAZZAVILLE),2010,FERTILIZER CONSUMPTION,FAO computed,0.54,kg/ha of arable land
CONGO (BRAZZAVILLE),2009,FERTILIZER CONSUMPTION,FAO computed,4.58,kg/ha of arable land
CONGO (BRAZZAVILLE),2008,FERTILIZER CONSUMPTION,FAO computed,0.75,kg/ha of arable land
CONGO (BRAZZAVILLE),2007,FERTILIZER CONSUMPTION,FAO computed,0.36,kg/ha of arable land
CONGO (BRAZZAVILLE),2006,FERTILIZER CONSUMPTION,FAO computed,0.05,kg/ha of arable land
CONGO (BRAZZAVILLE),2005,FERTILIZER CONSUMPTION,FAO computed,0.07,kg/ha of arable land
CONGO (BRAZZAVILLE),2004,FERTILIZER CONSUMPTION,FAO computed,2.65,kg/ha of arable land
CONGO (BRAZZAVILLE),2001,FERTILIZER CONSUMPTION,FAO computed,9.44,kg/ha of arable land
CONGO (BRAZZAVILLE),2000,FERTILIZER CONSUMPTION,FAO computed,10.20,kg/ha of arable land
CONGO (BRAZZAVILLE),1999,FERTILIZER CONSUMPTION,FAO computed,10.10,kg/ha of arable land
CONGO (BRAZZAVILLE),1998,FERTILIZER CONSUMPTION,FAO computed,10.18,kg/ha of arable land
CONGO (BRAZZAVILLE),1997,FERTILIZER CONSUMPTION,FAO computed,8.16,kg/ha of arable land
CONGO (BRAZZAVILLE),1996,FERTILIZER CONSUMPTION,FAO computed,8.39,kg/ha of arable land
CONGO (BRAZZAVILLE),1995,FERTILIZER CONSUMPTION,FAO computed,4.21,kg/ha of arable land
CONGO (BRAZZAVILLE),1994,FERTILIZER CONSUMPTION,FAO computed,4.02,kg/ha of arable land
CONGO (BRAZZAVILLE),1993,FERTILIZER CONSUMPTION,FAO computed,4.12,kg/ha of arable land
CONGO (BRAZZAVILLE),1992,FERTILIZER CONSUMPTION,FAO computed,4.17,kg/ha of arable land
CONGO (BRAZZAVILLE),1991,FERTILIZER CONSUMPTION,FAO computed,2.91,kg/ha of arable land
CONGO DR,2015,FERTILIZER CONSUMPTION,FAO computed,2.95,kg/ha of arable land
CONGO DR,2014,FERTILIZER CONSUMPTION,FAO computed,2.85,kg/ha of arable land
CONGO DR,2013,FERTILIZER CONSUMPTION,FAO computed,1.42,kg/ha of arable land
CONGO DR,2012,FERTILIZER CONSUMPTION,FAO computed,0.74,kg/ha of arable land
CONGO DR,2011,FERTILIZER CONSUMPTION,FAO computed,1.01,kg/ha of arable land
CONGO DR,2010,FERTILIZER CONSUMPTION,FAO computed,1.10,kg/ha of arable land
CONGO DR,2009,FERTILIZER CONSUMPTION,FAO computed,0.80,kg/ha of arable land
CONGO DR,2008,FERTILIZER CONSUMPTION,FAO computed,0.94,kg/ha of arable land
CONGO DR,2007,FERTILIZER CONSUMPTION,FAO computed,0.63,kg/ha of arable land
CONGO DR,2006,FERTILIZER CONSUMPTION,FAO computed,0.45,kg/ha of arable land
CONGO DR,2005,FERTILIZER CONSUMPTION,FAO computed,0.07,kg/ha of arable land
CONGO DR,2004,FERTILIZER CONSUMPTION,FAO computed,0.21,kg/ha of arable land
CONGO DR,2003,FERTILIZER CONSUMPTION,FAO computed,0.28,kg/ha of arable land
CONGO DR,2001,FERTILIZER CONSUMPTION,FAO computed,0.29,kg/ha of arable land
CONGO DR,2000,FERTILIZER CONSUMPTION,FAO computed,0.12,kg/ha of arable land
CONGO DR,1999,FERTILIZER CONSUMPTION,FAO computed,0.11,kg/ha of arable land
CONGO DR,1998,FERTILIZER CONSUMPTION,FAO computed,0.44,kg/ha of arable land
CONGO DR,1996,FERTILIZER CONSUMPTION,FAO computed,0.90,kg/ha of arable land
CONGO DR,1995,FERTILIZER CONSUMPTION,FAO computed,1.34,kg/ha of arable land
CONGO DR,1994,FERTILIZER CONSUMPTION,FAO computed,1.55,kg/ha of arable land
CONGO DR,1993,FERTILIZER CONSUMPTION,FAO computed,0.61,kg/ha of arable land
CONGO DR,1992,FERTILIZER CONSUMPTION,FAO computed,0.34,kg/ha of arable land
CONGO DR,1991,FERTILIZER CONSUMPTION,FAO computed,1.23,kg/ha of arable land
COOK ISLANDS,2015,FERTILIZER CONSUMPTION,FAO computed,67.41,kg/ha of arable land
COOK ISLANDS,2014,FERTILIZER CONSUMPTION,FAO computed,12.09,kg/ha of arable land
COOK ISLANDS,2013,FERTILIZER CONSUMPTION,FAO computed,23.74,kg/ha of arable land
COOK ISLANDS,2012,FERTILIZER CONSUMPTION,FAO computed,26.61,kg/ha of arable land
COOK ISLANDS,2011,FERTILIZER CONSUMPTION,FAO computed,34.55,kg/ha of arable land
COOK ISLANDS,2010,FERTILIZER CONSUMPTION,FAO computed,27.14,kg/ha of arable land
COOK ISLANDS,2009,FERTILIZER CONSUMPTION,FAO computed,66.67,kg/ha of arable land
COOK ISLANDS,2008,FERTILIZER CONSUMPTION,FAO computed,56.52,kg/ha of arable land
COOK ISLANDS,2007,FERTILIZER CONSUMPTION,FAO computed,8.74,kg/ha of arable land
COOK ISLANDS,2006,FERTILIZER CONSUMPTION,FAO computed,57.02,kg/ha of arable land
COOK ISLANDS,2005,FERTILIZER CONSUMPTION,FAO computed,43.20,kg/ha of arable land
COOK ISLANDS,2004,FERTILIZER CONSUMPTION,FAO computed,19.12,kg/ha of arable land
COOK ISLANDS,2003,FERTILIZER CONSUMPTION,FAO computed,31.97,kg/ha of arable land
COOK ISLANDS,2002,FERTILIZER CONSUMPTION,FAO computed,20.89,kg/ha of arable land
COSTA RICA,2015,FERTILIZER CONSUMPTION,FAO computed,683.16,kg/ha of arable land
COSTA RICA,2014,FERTILIZER CONSUMPTION,FAO computed,566.28,kg/ha of arable land
COSTA RICA,2013,FERTILIZER CONSUMPTION,FAO computed,589.84,kg/ha of arable land
COSTA RICA,2012,FERTILIZER CONSUMPTION,FAO computed,635.33,kg/ha of arable land
COSTA RICA,2011,FERTILIZER CONSUMPTION,FAO computed,712.54,kg/ha of arable land
COSTA RICA,2010,FERTILIZER CONSUMPTION,FAO computed,544.99,kg/ha of arable land
COSTA RICA,2009,FERTILIZER CONSUMPTION,FAO computed,753.24,kg/ha of arable land
COSTA RICA,2008,FERTILIZER CONSUMPTION,FAO computed,707.48,kg/ha of arable land
COSTA RICA,2007,FERTILIZER CONSUMPTION,FAO computed,790.20,kg/ha of arable land
COSTA RICA,2006,FERTILIZER CONSUMPTION,FAO computed,826.70,kg/ha of arable land
COSTA RICA,2005,FERTILIZER CONSUMPTION,FAO computed,980.88,kg/ha of arable land
COSTA RICA,2004,FERTILIZER CONSUMPTION,FAO computed,726.70,kg/ha of arable land
COSTA RICA,2003,FERTILIZER CONSUMPTION,FAO computed,847.29,kg/ha of arable land
COSTA RICA,2002,FERTILIZER CONSUMPTION,FAO computed,537.01,kg/ha of arable land
COSTA RICA,2001,FERTILIZER CONSUMPTION,FAO computed,557.97,kg/ha of arable land
COSTA RICA,2000,FERTILIZER CONSUMPTION,FAO computed,795.24,kg/ha of arable land
COSTA RICA,1999,FERTILIZER CONSUMPTION,FAO computed,836.36,kg/ha of arable land
COSTA RICA,1998,FERTILIZER CONSUMPTION,FAO computed,947.62,kg/ha of arable land
COSTA RICA,1997,FERTILIZER CONSUMPTION,FAO computed,909.52,kg/ha of arable land
COSTA RICA,1996,FERTILIZER CONSUMPTION,FAO computed,710.48,kg/ha of arable land
COSTA RICA,1995,FERTILIZER CONSUMPTION,FAO computed,554.55,kg/ha of arable land
COSTA RICA,1994,FERTILIZER CONSUMPTION,FAO computed,560.87,kg/ha of arable land
COSTA RICA,1993,FERTILIZER CONSUMPTION,FAO computed,467.39,kg/ha of arable land
COSTA RICA,1992,FERTILIZER CONSUMPTION,FAO computed,491.20,kg/ha of arable land
COSTA RICA,1991,FERTILIZER CONSUMPTION,FAO computed,447.69,kg/ha of arable land
CROATIA,2015,FERTILIZER CONSUMPTION,FAO computed,181.70,kg/ha of arable land
CROATIA,2014,FERTILIZER CONSUMPTION,FAO computed,192.08,kg/ha of arable land
CROATIA,2013,FERTILIZER CONSUMPTION,FAO computed,160.80,kg/ha of arable land
CROATIA,2012,FERTILIZER CONSUMPTION,FAO computed,191.39,kg/ha of arable land
CROATIA,2011,FERTILIZER CONSUMPTION,FAO computed,311.01,kg/ha of arable land
CROATIA,2010,FERTILIZER CONSUMPTION,FAO computed,297.31,kg/ha of arable land
CROATIA,2009,FERTILIZER CONSUMPTION,FAO computed,164.68,kg/ha of arable land
CROATIA,2008,FERTILIZER CONSUMPTION,FAO computed,495.23,kg/ha of arable land
CROATIA,2007,FERTILIZER CONSUMPTION,FAO computed,410.06,kg/ha of arable land
CROATIA,2006,FERTILIZER CONSUMPTION,FAO computed,380.79,kg/ha of arable land
CROATIA,2005,FERTILIZER CONSUMPTION,FAO computed,294.51,kg/ha of arable land
CROATIA,2004,FERTILIZER CONSUMPTION,FAO computed,312.58,kg/ha of arable land
CROATIA,2003,FERTILIZER CONSUMPTION,FAO computed,292.80,kg/ha of arable land
CROATIA,2002,FERTILIZER CONSUMPTION,FAO computed,256.99,kg/ha of arable land
CROATIA,2001,FERTILIZER CONSUMPTION,FAO computed,205.86,kg/ha of arable land
CROATIA,2000,FERTILIZER CONSUMPTION,FAO computed,264.85,kg/ha of arable land
CROATIA,1999,FERTILIZER CONSUMPTION,FAO computed,181.84,kg/ha of arable land
CROATIA,1998,FERTILIZER CONSUMPTION,FAO computed,161.97,kg/ha of arable land
CROATIA,1997,FERTILIZER CONSUMPTION,FAO computed,280.62,kg/ha of arable land
CROATIA,1996,FERTILIZER CONSUMPTION,FAO computed,205.17,kg/ha of arable land
CROATIA,1995,FERTILIZER CONSUMPTION,FAO computed,162.04,kg/ha of arable land
CROATIA,1994,FERTILIZER CONSUMPTION,FAO computed,174.82,kg/ha of arable land
CROATIA,1993,FERTILIZER CONSUMPTION,FAO computed,130.41,kg/ha of arable land
CROATIA,1992,FERTILIZER CONSUMPTION,FAO computed,151.42,kg/ha of arable land
CUBA,2015,FERTILIZER CONSUMPTION,FAO computed,58.98,kg/ha of arable land
CUBA,2014,FERTILIZER CONSUMPTION,FAO computed,66.39,kg/ha of arable land
CUBA,2013,FERTILIZER CONSUMPTION,FAO computed,49.50,kg/ha of arable land
CUBA,2012,FERTILIZER CONSUMPTION,FAO computed,46.94,kg/ha of arable land
CUBA,2011,FERTILIZER CONSUMPTION,FAO computed,42.02,kg/ha of arable land
CUBA,2010,FERTILIZER CONSUMPTION,FAO computed,29.89,kg/ha of arable land
CUBA,2009,FERTILIZER CONSUMPTION,FAO computed,17.60,kg/ha of arable land
CUBA,2008,FERTILIZER CONSUMPTION,FAO computed,43.58,kg/ha of arable land
CUBA,2007,FERTILIZER CONSUMPTION,FAO computed,35.70,kg/ha of arable land
CUBA,2006,FERTILIZER CONSUMPTION,FAO computed,32.12,kg/ha of arable land
CUBA,2005,FERTILIZER CONSUMPTION,FAO computed,22.38,kg/ha of arable land
CUBA,2004,FERTILIZER CONSUMPTION,FAO computed,18.53,kg/ha of arable land
CUBA,2003,FERTILIZER CONSUMPTION,FAO computed,16.50,kg/ha of arable land
CUBA,2002,FERTILIZER CONSUMPTION,FAO computed,38.10,kg/ha of arable land
CUBA,2001,FERTILIZER CONSUMPTION,FAO computed,55.07,kg/ha of arable land
CUBA,2000,FERTILIZER CONSUMPTION,FAO computed,37.21,kg/ha of arable land
CUBA,1999,FERTILIZER CONSUMPTION,FAO computed,43.07,kg/ha of arable land
CUBA,1998,FERTILIZER CONSUMPTION,FAO computed,47.37,kg/ha of arable land
CUBA,1997,FERTILIZER CONSUMPTION,FAO computed,65.99,kg/ha of arable land
CUBA,1996,FERTILIZER CONSUMPTION,FAO computed,67.43,kg/ha of arable land
CUBA,1995,FERTILIZER CONSUMPTION,FAO computed,66.23,kg/ha of arable land
CUBA,1994,FERTILIZER CONSUMPTION,FAO computed,33.67,kg/ha of arable land
CUBA,1993,FERTILIZER CONSUMPTION,FAO computed,47.38,kg/ha of arable land
CUBA,1992,FERTILIZER CONSUMPTION,FAO computed,69.79,kg/ha of arable land
CUBA,1991,FERTILIZER CONSUMPTION,FAO computed,106.26,kg/ha of arable land
CYPRUS,2015,FERTILIZER CONSUMPTION,FAO computed,157.17,kg/ha of arable land
CYPRUS,2014,FERTILIZER CONSUMPTION,FAO computed,158.95,kg/ha of arable land
CYPRUS,2013,FERTILIZER CONSUMPTION,FAO computed,184.62,kg/ha of arable land
CYPRUS,2012,FERTILIZER CONSUMPTION,FAO computed,196.53,kg/ha of arable land
CYPRUS,2011,FERTILIZER CONSUMPTION,FAO computed,151.20,kg/ha of arable land
CYPRUS,2010,FERTILIZER CONSUMPTION,FAO computed,202.77,kg/ha of arable land
CYPRUS,2009,FERTILIZER CONSUMPTION,FAO computed,181.45,kg/ha of arable land
CYPRUS,2008,FERTILIZER CONSUMPTION,FAO computed,112.01,kg/ha of arable land
CYPRUS,2007,FERTILIZER CONSUMPTION,FAO computed,109.84,kg/ha of arable land
CYPRUS,2006,FERTILIZER CONSUMPTION,FAO computed,109.03,kg/ha of arable land
CYPRUS,2005,FERTILIZER CONSUMPTION,FAO computed,108.98,kg/ha of arable land
CYPRUS,2004,FERTILIZER CONSUMPTION,FAO computed,131.41,kg/ha of arable land
CYPRUS,2003,FERTILIZER CONSUMPTION,FAO computed,158.23,kg/ha of arable land
CYPRUS,2002,FERTILIZER CONSUMPTION,FAO computed,159.65,kg/ha of arable land
CYPRUS,2001,FERTILIZER CONSUMPTION,FAO computed,150.07,kg/ha of arable land
CYPRUS,2000,FERTILIZER CONSUMPTION,FAO computed,146.49,kg/ha of arable land
CYPRUS,1999,FERTILIZER CONSUMPTION,FAO computed,199.63,kg/ha of arable land
CYPRUS,1998,FERTILIZER CONSUMPTION,FAO computed,202.74,kg/ha of arable land
CYPRUS,1997,FERTILIZER CONSUMPTION,FAO computed,207.33,kg/ha of arable land
CYPRUS,1996,FERTILIZER CONSUMPTION,FAO computed,257.06,kg/ha of arable land
CYPRUS,1995,FERTILIZER CONSUMPTION,FAO computed,258.07,kg/ha of arable land
CYPRUS,1994,FERTILIZER CONSUMPTION,FAO computed,264.73,kg/ha of arable land
CYPRUS,1993,FERTILIZER CONSUMPTION,FAO computed,241.15,kg/ha of arable land
CYPRUS,1992,FERTILIZER CONSUMPTION,FAO computed,263.56,kg/ha of arable land
CYPRUS,1991,FERTILIZER CONSUMPTION,FAO computed,208.51,kg/ha of arable land
CZECH REPUBLIC,2015,FERTILIZER CONSUMPTION,FAO computed,152.70,kg/ha of arable land
CZECH REPUBLIC,2014,FERTILIZER CONSUMPTION,FAO computed,128.81,kg/ha of arable land
CZECH REPUBLIC,2013,FERTILIZER CONSUMPTION,FAO computed,128.25,kg/ha of arable land
CZECH REPUBLIC,2012,FERTILIZER CONSUMPTION,FAO computed,127.67,kg/ha of arable land
CZECH REPUBLIC,2011,FERTILIZER CONSUMPTION,FAO computed,100.58,kg/ha of arable land
CZECH REPUBLIC,2010,FERTILIZER CONSUMPTION,FAO computed,95.85,kg/ha of arable land
CZECH REPUBLIC,2009,FERTILIZER CONSUMPTION,FAO computed,88.52,kg/ha of arable land
CZECH REPUBLIC,2008,FERTILIZER CONSUMPTION,FAO computed,87.26,kg/ha of arable land
CZECH REPUBLIC,2007,FERTILIZER CONSUMPTION,FAO computed,100.17,kg/ha of arable land
CZECH REPUBLIC,2006,FERTILIZER CONSUMPTION,FAO computed,94.27,kg/ha of arable land
CZECH REPUBLIC,2005,FERTILIZER CONSUMPTION,FAO computed,89.56,kg/ha of arable land
CZECH REPUBLIC,2004,FERTILIZER CONSUMPTION,FAO computed,87.01,kg/ha of arable land
CZECH REPUBLIC,2003,FERTILIZER CONSUMPTION,FAO computed,91.57,kg/ha of arable land
CZECH REPUBLIC,2002,FERTILIZER CONSUMPTION,FAO computed,81.68,kg/ha of arable land
CZECH REPUBLIC,2001,FERTILIZER CONSUMPTION,FAO computed,121.98,kg/ha of arable land
CZECH REPUBLIC,2000,FERTILIZER CONSUMPTION,FAO computed,101.98,kg/ha of arable land
CZECH REPUBLIC,1999,FERTILIZER CONSUMPTION,FAO computed,82.58,kg/ha of arable land
CZECH REPUBLIC,1998,FERTILIZER CONSUMPTION,FAO computed,91.96,kg/ha of arable land
CZECH REPUBLIC,1997,FERTILIZER CONSUMPTION,FAO computed,96.64,kg/ha of arable land
CZECH REPUBLIC,1996,FERTILIZER CONSUMPTION,FAO computed,106.45,kg/ha of arable land
CZECH REPUBLIC,1995,FERTILIZER CONSUMPTION,FAO computed,105.33,kg/ha of arable land
CZECH REPUBLIC,1994,FERTILIZER CONSUMPTION,FAO computed,101.51,kg/ha of arable land
CZECH REPUBLIC,1993,FERTILIZER CONSUMPTION,FAO computed,91.93,kg/ha of arable land
CZECHOSLOVAKIA,1992,FERTILIZER CONSUMPTION,FAO computed,80.95,kg/ha of arable land
CZECHOSLOVAKIA,1991,FERTILIZER CONSUMPTION,FAO computed,87.61,kg/ha of arable land
DENMARK,2015,FERTILIZER CONSUMPTION,FAO computed,132.49,kg/ha of arable land
DENMARK,2014,FERTILIZER CONSUMPTION,FAO computed,123.57,kg/ha of arable land
DENMARK,2013,FERTILIZER CONSUMPTION,FAO computed,116.26,kg/ha of arable land
DENMARK,2012,FERTILIZER CONSUMPTION,FAO computed,107.11,kg/ha of arable land
DENMARK,2011,FERTILIZER CONSUMPTION,FAO computed,112.85,kg/ha of arable land
DENMARK,2010,FERTILIZER CONSUMPTION,FAO computed,113.71,kg/ha of arable land
DENMARK,2009,FERTILIZER CONSUMPTION,FAO computed,102.92,kg/ha of arable land
DENMARK,2008,FERTILIZER CONSUMPTION,FAO computed,147.68,kg/ha of arable land
DENMARK,2007,FERTILIZER CONSUMPTION,FAO computed,142.41,kg/ha of arable land
DENMARK,2006,FERTILIZER CONSUMPTION,FAO computed,138.58,kg/ha of arable land
DENMARK,2005,FERTILIZER CONSUMPTION,FAO computed,137.12,kg/ha of arable land
DENMARK,2004,FERTILIZER CONSUMPTION,FAO computed,144.78,kg/ha of arable land
DENMARK,2003,FERTILIZER CONSUMPTION,FAO computed,136.40,kg/ha of arable land
DENMARK,2002,FERTILIZER CONSUMPTION,FAO computed,97.56,kg/ha of arable land
DENMARK,2001,FERTILIZER CONSUMPTION,FAO computed,134.67,kg/ha of arable land
DENMARK,2000,FERTILIZER CONSUMPTION,FAO computed,153.00,kg/ha of arable land
DENMARK,1999,FERTILIZER CONSUMPTION,FAO computed,163.47,kg/ha of arable land
DENMARK,1998,FERTILIZER CONSUMPTION,FAO computed,174.13,kg/ha of arable land
DENMARK,1997,FERTILIZER CONSUMPTION,FAO computed,184.78,kg/ha of arable land
DENMARK,1996,FERTILIZER CONSUMPTION,FAO computed,193.37,kg/ha of arable land
DENMARK,1995,FERTILIZER CONSUMPTION,FAO computed,188.87,kg/ha of arable land
DENMARK,1994,FERTILIZER CONSUMPTION,FAO computed,197.04,kg/ha of arable land
DENMARK,1993,FERTILIZER CONSUMPTION,FAO computed,190.68,kg/ha of arable land
DENMARK,1992,FERTILIZER CONSUMPTION,FAO computed,199.68,kg/ha of arable land
DENMARK,1991,FERTILIZER CONSUMPTION,FAO computed,227.86,kg/ha of arable land
DOMINICA,2015,FERTILIZER CONSUMPTION,FAO computed,149.03,kg/ha of arable land
DOMINICA,2014,FERTILIZER CONSUMPTION,FAO computed,100.95,kg/ha of arable land
DOMINICA,2013,FERTILIZER CONSUMPTION,FAO computed,122.61,kg/ha of arable land
DOMINICA,2012,FERTILIZER CONSUMPTION,FAO computed,84.83,kg/ha of arable land
DOMINICA,2011,FERTILIZER CONSUMPTION,FAO computed,150.17,kg/ha of arable land
DOMINICA,2010,FERTILIZER CONSUMPTION,FAO computed,52.17,kg/ha of arable land
DOMINICA,2009,FERTILIZER CONSUMPTION,FAO computed,58.17,kg/ha of arable land
DOMINICA,2008,FERTILIZER CONSUMPTION,FAO computed,44.60,kg/ha of arable land
DOMINICA,2007,FERTILIZER CONSUMPTION,FAO computed,276.00,kg/ha of arable land
DOMINICA,2006,FERTILIZER CONSUMPTION,FAO computed,134.20,kg/ha of arable land
DOMINICA,2005,FERTILIZER CONSUMPTION,FAO computed,207.80,kg/ha of arable land
DOMINICA,2004,FERTILIZER CONSUMPTION,FAO computed,198.60,kg/ha of arable land
DOMINICA,2003,FERTILIZER CONSUMPTION,FAO computed,148.20,kg/ha of arable land
DOMINICA,2002,FERTILIZER CONSUMPTION,FAO computed,86.60,kg/ha of arable land
