Country,Year,Variable,Source,Value,Unit
FRANCE,2000,HARVESTERS-THRESHERS,FAO,91.00,000 harvesters-threshers
FRANCE,1999,HARVESTERS-THRESHERS,FAO,102.70,000 harvesters-threshers
FRANCE,1998,HARVESTERS-THRESHERS,FAO,107.00,000 harvesters-threshers
FRANCE,1997,HARVESTERS-THRESHERS,FAO,111.00,000 harvesters-threshers
FRANCE,1996,HARVESTERS-THRESHERS,FAO,112.80,000 harvesters-threshers
FRANCE,1995,HARVESTERS-THRESHERS,FAO,114.70,000 harvesters-threshers
FRANCE,1994,HARVESTERS-THRESHERS,FAO,116.60,000 harvesters-threshers
FRANCE,1993,HARVESTERS-THRESHERS,FAO,118.50,000 harvesters-threshers
FRANCE,1992,HARVESTERS-THRESHERS,FAO,120.40,000 harvesters-threshers
FRANCE,1991,HARVESTERS-THRESHERS,FAO,122.30,000 harvesters-threshers
GEORGIA,2007,HARVESTERS-THRESHERS,FAO,0.20,000 harvesters-threshers
GEORGIA,2006,HARVESTERS-THRESHERS,FAO,0.20,000 harvesters-threshers
GEORGIA,2005,HARVESTERS-THRESHERS,FAO,0.70,000 harvesters-threshers
GEORGIA,2004,HARVESTERS-THRESHERS,FAO,1.18,000 harvesters-threshers
GEORGIA,2003,HARVESTERS-THRESHERS,FAO,0.98,000 harvesters-threshers
GEORGIA,2002,HARVESTERS-THRESHERS,FAO,0.79,000 harvesters-threshers
GEORGIA,2001,HARVESTERS-THRESHERS,FAO,0.66,000 harvesters-threshers
GEORGIA,2000,HARVESTERS-THRESHERS,FAO,1.00,000 harvesters-threshers
GEORGIA,1999,HARVESTERS-THRESHERS,FAO,1.06,000 harvesters-threshers
GEORGIA,1998,HARVESTERS-THRESHERS,FAO,0.97,000 harvesters-threshers
GEORGIA,1997,HARVESTERS-THRESHERS,FAO,0.85,000 harvesters-threshers
GEORGIA,1996,HARVESTERS-THRESHERS,FAO,0.85,000 harvesters-threshers
GEORGIA,1995,HARVESTERS-THRESHERS,FAO,1.10,000 harvesters-threshers
GEORGIA,1994,HARVESTERS-THRESHERS,FAO,1.11,000 harvesters-threshers
GEORGIA,1993,HARVESTERS-THRESHERS,FAO,1.35,000 harvesters-threshers
GEORGIA,1992,HARVESTERS-THRESHERS,FAO,1.35,000 harvesters-threshers
GERMANY,2007,HARVESTERS-THRESHERS,FAO,85.48,000 harvesters-threshers
GERMANY,2006,HARVESTERS-THRESHERS,FAO,89.17,000 harvesters-threshers
GERMANY,2005,HARVESTERS-THRESHERS,FAO,93.07,000 harvesters-threshers
GERMANY,2004,HARVESTERS-THRESHERS,FAO,97.17,000 harvesters-threshers
GERMANY,2003,HARVESTERS-THRESHERS,FAO,101.12,000 harvesters-threshers
GERMANY,1993,HARVESTERS-THRESHERS,FAO,135.78,000 harvesters-threshers
GERMANY,1992,HARVESTERS-THRESHERS,FAO,140.00,000 harvesters-threshers
GERMANY,1991,HARVESTERS-THRESHERS,FAO,141.20,000 harvesters-threshers
GHANA,1998,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GHANA,1997,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GHANA,1996,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GHANA,1995,HARVESTERS-THRESHERS,FAO,0.04,000 harvesters-threshers
GHANA,1994,HARVESTERS-THRESHERS,FAO,0.06,000 harvesters-threshers
GHANA,1993,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
GHANA,1992,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
GHANA,1991,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
GREECE,2006,HARVESTERS-THRESHERS,FAO,5.36,000 harvesters-threshers
GREECE,2005,HARVESTERS-THRESHERS,FAO,5.51,000 harvesters-threshers
GREECE,2004,HARVESTERS-THRESHERS,FAO,5.21,000 harvesters-threshers
GREECE,2003,HARVESTERS-THRESHERS,FAO,6.25,000 harvesters-threshers
GREECE,2002,HARVESTERS-THRESHERS,FAO,5.25,000 harvesters-threshers
GREECE,2001,HARVESTERS-THRESHERS,FAO,5.22,000 harvesters-threshers
GREECE,2000,HARVESTERS-THRESHERS,FAO,5.30,000 harvesters-threshers
GREECE,1999,HARVESTERS-THRESHERS,FAO,5.23,000 harvesters-threshers
GREECE,1998,HARVESTERS-THRESHERS,FAO,5.31,000 harvesters-threshers
GREECE,1997,HARVESTERS-THRESHERS,FAO,5.56,000 harvesters-threshers
GREECE,1996,HARVESTERS-THRESHERS,FAO,5.66,000 harvesters-threshers
GREECE,1995,HARVESTERS-THRESHERS,FAO,5.82,000 harvesters-threshers
GREECE,1994,HARVESTERS-THRESHERS,FAO,5.96,000 harvesters-threshers
GREECE,1993,HARVESTERS-THRESHERS,FAO,6.16,000 harvesters-threshers
GREECE,1992,HARVESTERS-THRESHERS,FAO,6.26,000 harvesters-threshers
GREECE,1991,HARVESTERS-THRESHERS,FAO,6.85,000 harvesters-threshers
GUINEA,1998,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1997,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1996,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1995,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1994,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1993,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1992,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
GUINEA,1991,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
HUNGARY,2005,HARVESTERS-THRESHERS,FAO,12.14,000 harvesters-threshers
HUNGARY,2004,HARVESTERS-THRESHERS,FAO,12.13,000 harvesters-threshers
HUNGARY,2003,HARVESTERS-THRESHERS,FAO,12.13,000 harvesters-threshers
HUNGARY,2002,HARVESTERS-THRESHERS,FAO,12.12,000 harvesters-threshers
HUNGARY,2001,HARVESTERS-THRESHERS,FAO,12.12,000 harvesters-threshers
HUNGARY,2000,HARVESTERS-THRESHERS,FAO,12.11,000 harvesters-threshers
HUNGARY,1999,HARVESTERS-THRESHERS,FAO,9.50,000 harvesters-threshers
HUNGARY,1998,HARVESTERS-THRESHERS,FAO,9.50,000 harvesters-threshers
HUNGARY,1997,HARVESTERS-THRESHERS,FAO,9.50,000 harvesters-threshers
HUNGARY,1996,HARVESTERS-THRESHERS,FAO,9.50,000 harvesters-threshers
HUNGARY,1995,HARVESTERS-THRESHERS,FAO,9.60,000 harvesters-threshers
HUNGARY,1994,HARVESTERS-THRESHERS,FAO,9.80,000 harvesters-threshers
HUNGARY,1993,HARVESTERS-THRESHERS,FAO,10.00,000 harvesters-threshers
HUNGARY,1992,HARVESTERS-THRESHERS,FAO,10.20,000 harvesters-threshers
HUNGARY,1991,HARVESTERS-THRESHERS,FAO,10.40,000 harvesters-threshers
ICELAND,2009,HARVESTERS-THRESHERS,FAO,0.06,000 harvesters-threshers
ICELAND,2008,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
ICELAND,2007,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
ICELAND,2006,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
ICELAND,2005,HARVESTERS-THRESHERS,FAO,0.04,000 harvesters-threshers
ICELAND,2004,HARVESTERS-THRESHERS,FAO,0.04,000 harvesters-threshers
ICELAND,2003,HARVESTERS-THRESHERS,FAO,0.03,000 harvesters-threshers
ICELAND,2002,HARVESTERS-THRESHERS,FAO,0.03,000 harvesters-threshers
ICELAND,2001,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ICELAND,2000,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ICELAND,1999,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
ICELAND,1998,HARVESTERS-THRESHERS,FAO,0.01,000 harvesters-threshers
ICELAND,1997,HARVESTERS-THRESHERS,FAO,0.01,000 harvesters-threshers
INDIA,2003,HARVESTERS-THRESHERS,FAO,423.70,000 harvesters-threshers
INDIA,2002,HARVESTERS-THRESHERS,FAO,398.58,000 harvesters-threshers
INDIA,2001,HARVESTERS-THRESHERS,FAO,373.45,000 harvesters-threshers
INDIA,2000,HARVESTERS-THRESHERS,FAO,348.32,000 harvesters-threshers
INDIA,1999,HARVESTERS-THRESHERS,FAO,323.20,000 harvesters-threshers
INDIA,1998,HARVESTERS-THRESHERS,FAO,298.08,000 harvesters-threshers
INDIA,1997,HARVESTERS-THRESHERS,FAO,272.95,000 harvesters-threshers
INDIA,1996,HARVESTERS-THRESHERS,FAO,247.82,000 harvesters-threshers
INDIA,1995,HARVESTERS-THRESHERS,FAO,222.70,000 harvesters-threshers
INDIA,1994,HARVESTERS-THRESHERS,FAO,197.58,000 harvesters-threshers
INDIA,1993,HARVESTERS-THRESHERS,FAO,172.45,000 harvesters-threshers
INDIA,1992,HARVESTERS-THRESHERS,FAO,147.32,000 harvesters-threshers
INDIA,1991,HARVESTERS-THRESHERS,FAO,122.20,000 harvesters-threshers
INDONESIA,2002,HARVESTERS-THRESHERS,FAO,347.66,000 harvesters-threshers
INDONESIA,2001,HARVESTERS-THRESHERS,FAO,340.65,000 harvesters-threshers
INDONESIA,2000,HARVESTERS-THRESHERS,FAO,388.61,000 harvesters-threshers
INDONESIA,1999,HARVESTERS-THRESHERS,FAO,375.30,000 harvesters-threshers
INDONESIA,1998,HARVESTERS-THRESHERS,FAO,370.43,000 harvesters-threshers
INDONESIA,1997,HARVESTERS-THRESHERS,FAO,346.50,000 harvesters-threshers
INDONESIA,1996,HARVESTERS-THRESHERS,FAO,322.48,000 harvesters-threshers
INDONESIA,1995,HARVESTERS-THRESHERS,FAO,300.14,000 harvesters-threshers
INDONESIA,1994,HARVESTERS-THRESHERS,FAO,269.84,000 harvesters-threshers
INDONESIA,1993,HARVESTERS-THRESHERS,FAO,241.60,000 harvesters-threshers
INDONESIA,1992,HARVESTERS-THRESHERS,FAO,258.33,000 harvesters-threshers
INDONESIA,1991,HARVESTERS-THRESHERS,FAO,174.73,000 harvesters-threshers
IRAN,2007,HARVESTERS-THRESHERS,FAO,10.88,000 harvesters-threshers
IRAN,2006,HARVESTERS-THRESHERS,FAO,10.44,000 harvesters-threshers
IRAN,2005,HARVESTERS-THRESHERS,FAO,10.21,000 harvesters-threshers
IRAN,2004,HARVESTERS-THRESHERS,FAO,8.76,000 harvesters-threshers
IRAN,2003,HARVESTERS-THRESHERS,FAO,9.13,000 harvesters-threshers
IRAN,2002,HARVESTERS-THRESHERS,FAO,8.80,000 harvesters-threshers
IRAN,2001,HARVESTERS-THRESHERS,FAO,8.46,000 harvesters-threshers
IRAN,2000,HARVESTERS-THRESHERS,FAO,8.13,000 harvesters-threshers
IRAN,1999,HARVESTERS-THRESHERS,FAO,7.80,000 harvesters-threshers
IRAN,1998,HARVESTERS-THRESHERS,FAO,7.46,000 harvesters-threshers
IRAN,1997,HARVESTERS-THRESHERS,FAO,7.13,000 harvesters-threshers
IRAN,1996,HARVESTERS-THRESHERS,FAO,6.80,000 harvesters-threshers
IRAN,1995,HARVESTERS-THRESHERS,FAO,6.46,000 harvesters-threshers
IRAN,1994,HARVESTERS-THRESHERS,FAO,6.13,000 harvesters-threshers
IRAN,1993,HARVESTERS-THRESHERS,FAO,5.80,000 harvesters-threshers
IRAN,1992,HARVESTERS-THRESHERS,FAO,5.46,000 harvesters-threshers
IRAN,1991,HARVESTERS-THRESHERS,FAO,5.20,000 harvesters-threshers
IRAQ,2001,HARVESTERS-THRESHERS,FAO,8.37,000 harvesters-threshers
IRAQ,2000,HARVESTERS-THRESHERS,FAO,5.09,000 harvesters-threshers
IRAQ,1999,HARVESTERS-THRESHERS,FAO,4.80,000 harvesters-threshers
IRAQ,1998,HARVESTERS-THRESHERS,FAO,4.53,000 harvesters-threshers
IRAQ,1997,HARVESTERS-THRESHERS,FAO,4.25,000 harvesters-threshers
IRAQ,1996,HARVESTERS-THRESHERS,FAO,3.98,000 harvesters-threshers
IRAQ,1995,HARVESTERS-THRESHERS,FAO,3.98,000 harvesters-threshers
IRAQ,1994,HARVESTERS-THRESHERS,FAO,3.33,000 harvesters-threshers
IRAQ,1993,HARVESTERS-THRESHERS,FAO,3.33,000 harvesters-threshers
IRAQ,1992,HARVESTERS-THRESHERS,FAO,2.80,000 harvesters-threshers
IRAQ,1991,HARVESTERS-THRESHERS,FAO,2.50,000 harvesters-threshers
IRELAND,2005,HARVESTERS-THRESHERS,FAO,4.60,000 harvesters-threshers
IRELAND,2004,HARVESTERS-THRESHERS,FAO,4.50,000 harvesters-threshers
IRELAND,2003,HARVESTERS-THRESHERS,FAO,4.40,000 harvesters-threshers
IRELAND,2002,HARVESTERS-THRESHERS,FAO,4.40,000 harvesters-threshers
IRELAND,2001,HARVESTERS-THRESHERS,FAO,4.40,000 harvesters-threshers
IRELAND,2000,HARVESTERS-THRESHERS,FAO,4.40,000 harvesters-threshers
IRELAND,1999,HARVESTERS-THRESHERS,FAO,4.38,000 harvesters-threshers
IRELAND,1998,HARVESTERS-THRESHERS,FAO,4.40,000 harvesters-threshers
IRELAND,1997,HARVESTERS-THRESHERS,FAO,4.43,000 harvesters-threshers
IRELAND,1996,HARVESTERS-THRESHERS,FAO,4.47,000 harvesters-threshers
IRELAND,1995,HARVESTERS-THRESHERS,FAO,4.50,000 harvesters-threshers
IRELAND,1994,HARVESTERS-THRESHERS,FAO,4.55,000 harvesters-threshers
IRELAND,1993,HARVESTERS-THRESHERS,FAO,4.60,000 harvesters-threshers
IRELAND,1992,HARVESTERS-THRESHERS,FAO,4.65,000 harvesters-threshers
IRELAND,1991,HARVESTERS-THRESHERS,FAO,4.70,000 harvesters-threshers
ISRAEL,1992,HARVESTERS-THRESHERS,FAO,0.26,000 harvesters-threshers
ISRAEL,1991,HARVESTERS-THRESHERS,FAO,0.26,000 harvesters-threshers
ITALY,2002,HARVESTERS-THRESHERS,FAO,54.35,000 harvesters-threshers
ITALY,2001,HARVESTERS-THRESHERS,FAO,54.82,000 harvesters-threshers
ITALY,2000,HARVESTERS-THRESHERS,FAO,52.56,000 harvesters-threshers
ITALY,1999,HARVESTERS-THRESHERS,FAO,51.07,000 harvesters-threshers
ITALY,1998,HARVESTERS-THRESHERS,FAO,52.81,000 harvesters-threshers
ITALY,1997,HARVESTERS-THRESHERS,FAO,50.40,000 harvesters-threshers
ITALY,1996,HARVESTERS-THRESHERS,FAO,50.40,000 harvesters-threshers
ITALY,1995,HARVESTERS-THRESHERS,FAO,50.30,000 harvesters-threshers
ITALY,1994,HARVESTERS-THRESHERS,FAO,50.40,000 harvesters-threshers
ITALY,1993,HARVESTERS-THRESHERS,FAO,50.18,000 harvesters-threshers
ITALY,1992,HARVESTERS-THRESHERS,FAO,48.58,000 harvesters-threshers
ITALY,1991,HARVESTERS-THRESHERS,FAO,47.72,000 harvesters-threshers
JAPAN,2005,HARVESTERS-THRESHERS,FAO,972.17,000 harvesters-threshers
JAPAN,2004,HARVESTERS-THRESHERS,FAO,987.29,000 harvesters-threshers
JAPAN,2003,HARVESTERS-THRESHERS,FAO,1002.42,000 harvesters-threshers
JAPAN,2002,HARVESTERS-THRESHERS,FAO,1017.54,000 harvesters-threshers
JAPAN,2001,HARVESTERS-THRESHERS,FAO,1032.67,000 harvesters-threshers
JAPAN,2000,HARVESTERS-THRESHERS,FAO,1047.79,000 harvesters-threshers
JAPAN,1999,HARVESTERS-THRESHERS,FAO,1120.00,000 harvesters-threshers
JAPAN,1998,HARVESTERS-THRESHERS,FAO,1120.00,000 harvesters-threshers
JAPAN,1997,HARVESTERS-THRESHERS,FAO,1140.00,000 harvesters-threshers
JAPAN,1996,HARVESTERS-THRESHERS,FAO,1170.00,000 harvesters-threshers
JAPAN,1995,HARVESTERS-THRESHERS,FAO,1203.29,000 harvesters-threshers
JAPAN,1994,HARVESTERS-THRESHERS,FAO,1150.00,000 harvesters-threshers
JAPAN,1993,HARVESTERS-THRESHERS,FAO,1158.00,000 harvesters-threshers
JAPAN,1992,HARVESTERS-THRESHERS,FAO,1158.00,000 harvesters-threshers
JAPAN,1991,HARVESTERS-THRESHERS,FAO,1169.00,000 harvesters-threshers
JORDAN,2008,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
JORDAN,2007,HARVESTERS-THRESHERS,FAO,0.07,000 harvesters-threshers
JORDAN,2006,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
JORDAN,2005,HARVESTERS-THRESHERS,FAO,0.05,000 harvesters-threshers
JORDAN,2004,HARVESTERS-THRESHERS,FAO,0.03,000 harvesters-threshers
JORDAN,2003,HARVESTERS-THRESHERS,FAO,0.03,000 harvesters-threshers
JORDAN,2002,HARVESTERS-THRESHERS,FAO,0.09,000 harvesters-threshers
JORDAN,2001,HARVESTERS-THRESHERS,FAO,0.15,000 harvesters-threshers
JORDAN,2000,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1999,HARVESTERS-THRESHERS,FAO,0.07,000 harvesters-threshers
JORDAN,1998,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1997,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1996,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1995,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1994,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1993,HARVESTERS-THRESHERS,FAO,0.08,000 harvesters-threshers
JORDAN,1992,HARVESTERS-THRESHERS,FAO,0.07,000 harvesters-threshers
JORDAN,1991,HARVESTERS-THRESHERS,FAO,0.07,000 harvesters-threshers
KAZAKHSTAN,2007,HARVESTERS-THRESHERS,FAO,18.80,000 harvesters-threshers
KAZAKHSTAN,2006,HARVESTERS-THRESHERS,FAO,20.20,000 harvesters-threshers
KAZAKHSTAN,2005,HARVESTERS-THRESHERS,FAO,19.39,000 harvesters-threshers
KAZAKHSTAN,2004,HARVESTERS-THRESHERS,FAO,19.89,000 harvesters-threshers
KAZAKHSTAN,2003,HARVESTERS-THRESHERS,FAO,20.23,000 harvesters-threshers
KAZAKHSTAN,2002,HARVESTERS-THRESHERS,FAO,22.07,000 harvesters-threshers
KAZAKHSTAN,2001,HARVESTERS-THRESHERS,FAO,21.43,000 harvesters-threshers
KAZAKHSTAN,2000,HARVESTERS-THRESHERS,FAO,20.67,000 harvesters-threshers
KAZAKHSTAN,1999,HARVESTERS-THRESHERS,FAO,22.35,000 harvesters-threshers
KAZAKHSTAN,1998,HARVESTERS-THRESHERS,FAO,24.90,000 harvesters-threshers
KAZAKHSTAN,1997,HARVESTERS-THRESHERS,FAO,42.07,000 harvesters-threshers
KAZAKHSTAN,1996,HARVESTERS-THRESHERS,FAO,53.92,000 harvesters-threshers
KAZAKHSTAN,1995,HARVESTERS-THRESHERS,FAO,61.87,000 harvesters-threshers
KAZAKHSTAN,1994,HARVESTERS-THRESHERS,FAO,70.86,000 harvesters-threshers
KAZAKHSTAN,1993,HARVESTERS-THRESHERS,FAO,80.00,000 harvesters-threshers
KAZAKHSTAN,1992,HARVESTERS-THRESHERS,FAO,88.00,000 harvesters-threshers
KENYA,2002,HARVESTERS-THRESHERS,FAO,0.82,000 harvesters-threshers
KENYA,2001,HARVESTERS-THRESHERS,FAO,0.80,000 harvesters-threshers
KENYA,2000,HARVESTERS-THRESHERS,FAO,0.78,000 harvesters-threshers
KENYA,1999,HARVESTERS-THRESHERS,FAO,0.76,000 harvesters-threshers
KENYA,1998,HARVESTERS-THRESHERS,FAO,0.75,000 harvesters-threshers
KENYA,1997,HARVESTERS-THRESHERS,FAO,0.75,000 harvesters-threshers
KENYA,1996,HARVESTERS-THRESHERS,FAO,0.73,000 harvesters-threshers
KENYA,1995,HARVESTERS-THRESHERS,FAO,0.72,000 harvesters-threshers
KENYA,1994,HARVESTERS-THRESHERS,FAO,0.70,000 harvesters-threshers
KENYA,1993,HARVESTERS-THRESHERS,FAO,0.68,000 harvesters-threshers
KENYA,1992,HARVESTERS-THRESHERS,FAO,0.65,000 harvesters-threshers
KENYA,1991,HARVESTERS-THRESHERS,FAO,0.65,000 harvesters-threshers
KYRGYZSTAN,2008,HARVESTERS-THRESHERS,FAO,3.00,000 harvesters-threshers
KYRGYZSTAN,2007,HARVESTERS-THRESHERS,FAO,3.04,000 harvesters-threshers
KYRGYZSTAN,2006,HARVESTERS-THRESHERS,FAO,3.09,000 harvesters-threshers
KYRGYZSTAN,2005,HARVESTERS-THRESHERS,FAO,2.90,000 harvesters-threshers
KYRGYZSTAN,2004,HARVESTERS-THRESHERS,FAO,2.86,000 harvesters-threshers
KYRGYZSTAN,2003,HARVESTERS-THRESHERS,FAO,2.79,000 harvesters-threshers
KYRGYZSTAN,2002,HARVESTERS-THRESHERS,FAO,2.69,000 harvesters-threshers
KYRGYZSTAN,2001,HARVESTERS-THRESHERS,FAO,3.40,000 harvesters-threshers
KYRGYZSTAN,2000,HARVESTERS-THRESHERS,FAO,3.42,000 harvesters-threshers
KYRGYZSTAN,1999,HARVESTERS-THRESHERS,FAO,3.28,000 harvesters-threshers
KYRGYZSTAN,1998,HARVESTERS-THRESHERS,FAO,3.14,000 harvesters-threshers
KYRGYZSTAN,1997,HARVESTERS-THRESHERS,FAO,3.00,000 harvesters-threshers
KYRGYZSTAN,1996,HARVESTERS-THRESHERS,FAO,2.87,000 harvesters-threshers
KYRGYZSTAN,1995,HARVESTERS-THRESHERS,FAO,3.53,000 harvesters-threshers
KYRGYZSTAN,1994,HARVESTERS-THRESHERS,FAO,3.69,000 harvesters-threshers
KYRGYZSTAN,1993,HARVESTERS-THRESHERS,FAO,3.70,000 harvesters-threshers
KYRGYZSTAN,1992,HARVESTERS-THRESHERS,FAO,3.70,000 harvesters-threshers
LATVIA,2007,HARVESTERS-THRESHERS,FAO,6.80,000 harvesters-threshers
LATVIA,2006,HARVESTERS-THRESHERS,FAO,6.75,000 harvesters-threshers
LATVIA,2005,HARVESTERS-THRESHERS,FAO,6.70,000 harvesters-threshers
LATVIA,2004,HARVESTERS-THRESHERS,FAO,6.37,000 harvesters-threshers
LATVIA,2003,HARVESTERS-THRESHERS,FAO,6.03,000 harvesters-threshers
LATVIA,2002,HARVESTERS-THRESHERS,FAO,5.88,000 harvesters-threshers
LATVIA,2001,HARVESTERS-THRESHERS,FAO,6.12,000 harvesters-threshers
LATVIA,2000,HARVESTERS-THRESHERS,FAO,6.01,000 harvesters-threshers
LATVIA,1999,HARVESTERS-THRESHERS,FAO,6.05,000 harvesters-threshers
LATVIA,1998,HARVESTERS-THRESHERS,FAO,5.64,000 harvesters-threshers
LATVIA,1997,HARVESTERS-THRESHERS,FAO,6.23,000 harvesters-threshers
LATVIA,1996,HARVESTERS-THRESHERS,FAO,6.12,000 harvesters-threshers
LATVIA,1995,HARVESTERS-THRESHERS,FAO,5.60,000 harvesters-threshers
LATVIA,1994,HARVESTERS-THRESHERS,FAO,5.00,000 harvesters-threshers
LATVIA,1993,HARVESTERS-THRESHERS,FAO,5.60,000 harvesters-threshers
LATVIA,1992,HARVESTERS-THRESHERS,FAO,6.10,000 harvesters-threshers
LEBANON,1999,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
LEBANON,1998,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
LEBANON,1997,HARVESTERS-THRESHERS,FAO,0.13,000 harvesters-threshers
LEBANON,1996,HARVESTERS-THRESHERS,FAO,0.12,000 harvesters-threshers
LEBANON,1995,HARVESTERS-THRESHERS,FAO,0.11,000 harvesters-threshers
LEBANON,1994,HARVESTERS-THRESHERS,FAO,0.10,000 harvesters-threshers
LEBANON,1993,HARVESTERS-THRESHERS,FAO,0.10,000 harvesters-threshers
LEBANON,1992,HARVESTERS-THRESHERS,FAO,0.10,000 harvesters-threshers
LEBANON,1991,HARVESTERS-THRESHERS,FAO,0.10,000 harvesters-threshers
LESOTHO,1995,HARVESTERS-THRESHERS,FAO,0.01,000 harvesters-threshers
LESOTHO,1994,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
LESOTHO,1993,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
LESOTHO,1992,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
LESOTHO,1991,HARVESTERS-THRESHERS,FAO,0.02,000 harvesters-threshers
LITHUANIA,2005,HARVESTERS-THRESHERS,FAO,17.44,000 harvesters-threshers
LITHUANIA,2004,HARVESTERS-THRESHERS,FAO,15.50,000 harvesters-threshers
LITHUANIA,2003,HARVESTERS-THRESHERS,FAO,13.57,000 harvesters-threshers
LITHUANIA,2002,HARVESTERS-THRESHERS,FAO,10.80,000 harvesters-threshers
LITHUANIA,2001,HARVESTERS-THRESHERS,FAO,8.06,000 harvesters-threshers
LITHUANIA,2000,HARVESTERS-THRESHERS,FAO,8.20,000 harvesters-threshers
LITHUANIA,1999,HARVESTERS-THRESHERS,FAO,8.39,000 harvesters-threshers
LITHUANIA,1998,HARVESTERS-THRESHERS,FAO,8.40,000 harvesters-threshers
LITHUANIA,1997,HARVESTERS-THRESHERS,FAO,8.40,000 harvesters-threshers
LITHUANIA,1996,HARVESTERS-THRESHERS,FAO,8.40,000 harvesters-threshers
LITHUANIA,1995,HARVESTERS-THRESHERS,FAO,8.40,000 harvesters-threshers
LITHUANIA,1994,HARVESTERS-THRESHERS,FAO,8.40,000 harvesters-threshers
LITHUANIA,1993,HARVESTERS-THRESHERS,FAO,8.43,000 harvesters-threshers
LITHUANIA,1992,HARVESTERS-THRESHERS,FAO,9.17,000 harvesters-threshers
LUXEMBOURG,2009,HARVESTERS-THRESHERS,FAO,0.54,000 harvesters-threshers
LUXEMBOURG,2008,HARVESTERS-THRESHERS,FAO,0.53,000 harvesters-threshers
LUXEMBOURG,2007,HARVESTERS-THRESHERS,FAO,0.56,000 harvesters-threshers
LUXEMBOURG,2006,HARVESTERS-THRESHERS,FAO,0.55,000 harvesters-threshers
LUXEMBOURG,2005,HARVESTERS-THRESHERS,FAO,0.59,000 harvesters-threshers
LUXEMBOURG,2004,HARVESTERS-THRESHERS,FAO,0.62,000 harvesters-threshers
LUXEMBOURG,2003,HARVESTERS-THRESHERS,FAO,0.65,000 harvesters-threshers
LUXEMBOURG,2002,HARVESTERS-THRESHERS,FAO,0.67,000 harvesters-threshers
LUXEMBOURG,2001,HARVESTERS-THRESHERS,FAO,0.71,000 harvesters-threshers
LUXEMBOURG,2000,HARVESTERS-THRESHERS,FAO,0.75,000 harvesters-threshers
MACEDONIA,2007,HARVESTERS-THRESHERS,FAO,1.80,000 harvesters-threshers
MACEDONIA,2006,HARVESTERS-THRESHERS,FAO,1.80,000 harvesters-threshers
MACEDONIA,2005,HARVESTERS-THRESHERS,FAO,1.77,000 harvesters-threshers
MACEDONIA,2004,HARVESTERS-THRESHERS,FAO,1.74,000 harvesters-threshers
MACEDONIA,2003,HARVESTERS-THRESHERS,FAO,1.71,000 harvesters-threshers
MACEDONIA,2002,HARVESTERS-THRESHERS,FAO,1.69,000 harvesters-threshers
MACEDONIA,2001,HARVESTERS-THRESHERS,FAO,1.66,000 harvesters-threshers
MACEDONIA,2000,HARVESTERS-THRESHERS,FAO,1.61,000 harvesters-threshers
MACEDONIA,1999,HARVESTERS-THRESHERS,FAO,1.70,000 harvesters-threshers
MACEDONIA,1998,HARVESTERS-THRESHERS,FAO,1.74,000 harvesters-threshers
MACEDONIA,1997,HARVESTERS-THRESHERS,FAO,1.78,000 harvesters-threshers
