Country,Year,Variable,Source,Value,Unit
CUBA,1998,ARABLE LAND,FAO,3574.00,1000 ha
CUBA,1997,ARABLE LAND,FAO,3628.00,1000 ha
CUBA,1996,ARABLE LAND,FAO,3485.00,1000 ha
CUBA,1995,ARABLE LAND,FAO,3684.00,1000 ha
CUBA,1994,ARABLE LAND,FAO,3686.00,1000 ha
CUBA,1993,ARABLE LAND,FAO,3630.00,1000 ha
CUBA,1992,ARABLE LAND,FAO,3575.00,1000 ha
CUBA,1991,ARABLE LAND,FAO,3435.00,1000 ha
CYPRUS,2015,ARABLE LAND,FAO,98.90,1000 ha
CYPRUS,2014,ARABLE LAND,FAO,79.80,1000 ha
CYPRUS,2013,ARABLE LAND,FAO,79.40,1000 ha
CYPRUS,2012,ARABLE LAND,FAO,85.80,1000 ha
CYPRUS,2011,ARABLE LAND,FAO,84.00,1000 ha
CYPRUS,2010,ARABLE LAND,FAO,82.60,1000 ha
CYPRUS,2009,ARABLE LAND,FAO,86.90,1000 ha
CYPRUS,2008,ARABLE LAND,FAO,82.40,1000 ha
CYPRUS,2007,ARABLE LAND,FAO,109.80,1000 ha
CYPRUS,2006,ARABLE LAND,FAO,115.00,1000 ha
CYPRUS,2005,ARABLE LAND,FAO,123.00,1000 ha
CYPRUS,2004,ARABLE LAND,FAO,113.00,1000 ha
CYPRUS,2003,ARABLE LAND,FAO,112.00,1000 ha
CYPRUS,2002,ARABLE LAND,FAO,100.00,1000 ha
CYPRUS,2001,ARABLE LAND,FAO,98.00,1000 ha
CYPRUS,2000,ARABLE LAND,FAO,98.40,1000 ha
CYPRUS,1999,ARABLE LAND,FAO,101.10,1000 ha
CYPRUS,1998,ARABLE LAND,FAO,100.10,1000 ha
CYPRUS,1997,ARABLE LAND,FAO,98.10,1000 ha
CYPRUS,1996,ARABLE LAND,FAO,99.00,1000 ha
CYPRUS,1995,ARABLE LAND,FAO,99.10,1000 ha
CYPRUS,1994,ARABLE LAND,FAO,99.40,1000 ha
CYPRUS,1993,ARABLE LAND,FAO,108.70,1000 ha
CYPRUS,1992,ARABLE LAND,FAO,107.60,1000 ha
CYPRUS,1991,ARABLE LAND,FAO,106.20,1000 ha
CZECH REPUBLIC,2015,ARABLE LAND,FAO,3136.00,1000 ha
CZECH REPUBLIC,2014,ARABLE LAND,FAO,3143.00,1000 ha
CZECH REPUBLIC,2013,ARABLE LAND,FAO,3149.00,1000 ha
CZECH REPUBLIC,2012,ARABLE LAND,FAO,3157.00,1000 ha
CZECH REPUBLIC,2011,ARABLE LAND,FAO,3164.00,1000 ha
CZECH REPUBLIC,2010,ARABLE LAND,FAO,3171.00,1000 ha
CZECH REPUBLIC,2009,ARABLE LAND,FAO,3180.00,1000 ha
CZECH REPUBLIC,2008,ARABLE LAND,FAO,3188.00,1000 ha
CZECH REPUBLIC,2007,ARABLE LAND,FAO,3195.00,1000 ha
CZECH REPUBLIC,2006,ARABLE LAND,FAO,3202.00,1000 ha
CZECH REPUBLIC,2005,ARABLE LAND,FAO,3209.00,1000 ha
CZECH REPUBLIC,2004,ARABLE LAND,FAO,3216.00,1000 ha
CZECH REPUBLIC,2003,ARABLE LAND,FAO,3223.00,1000 ha
CZECH REPUBLIC,2002,ARABLE LAND,FAO,3229.00,1000 ha
CZECH REPUBLIC,2001,ARABLE LAND,FAO,3236.00,1000 ha
CZECH REPUBLIC,2000,ARABLE LAND,FAO,3243.00,1000 ha
CZECH REPUBLIC,1999,ARABLE LAND,FAO,3256.00,1000 ha
CZECH REPUBLIC,1998,ARABLE LAND,FAO,3261.00,1000 ha
CZECH REPUBLIC,1997,ARABLE LAND,FAO,3250.00,1000 ha
CZECH REPUBLIC,1996,ARABLE LAND,FAO,3257.00,1000 ha
CZECH REPUBLIC,1995,ARABLE LAND,FAO,3301.00,1000 ha
CZECH REPUBLIC,1994,ARABLE LAND,FAO,3317.00,1000 ha
CZECH REPUBLIC,1993,ARABLE LAND,FAO,3332.00,1000 ha
CZECHOSLOVAKIA,1992,ARABLE LAND,FAO,4819.00,1000 ha
CZECHOSLOVAKIA,1991,ARABLE LAND,FAO,4851.00,1000 ha
DENMARK,2015,ARABLE LAND,FAO,2351.00,1000 ha
DENMARK,2014,ARABLE LAND,FAO,2432.00,1000 ha
DENMARK,2013,ARABLE LAND,FAO,2407.60,1000 ha
DENMARK,2012,ARABLE LAND,FAO,2418.00,1000 ha
DENMARK,2011,ARABLE LAND,FAO,2499.00,1000 ha
DENMARK,2010,ARABLE LAND,FAO,2421.00,1000 ha
DENMARK,2009,ARABLE LAND,FAO,2431.00,1000 ha
DENMARK,2008,ARABLE LAND,FAO,2402.00,1000 ha
DENMARK,2007,ARABLE LAND,FAO,2306.00,1000 ha
DENMARK,2006,ARABLE LAND,FAO,2347.00,1000 ha
DENMARK,2005,ARABLE LAND,FAO,2332.00,1000 ha
DENMARK,2004,ARABLE LAND,FAO,2269.00,1000 ha
DENMARK,2003,ARABLE LAND,FAO,2266.00,1000 ha
DENMARK,2002,ARABLE LAND,FAO,2276.00,1000 ha
DENMARK,2001,ARABLE LAND,FAO,2292.00,1000 ha
DENMARK,2000,ARABLE LAND,FAO,2281.00,1000 ha
DENMARK,1999,ARABLE LAND,FAO,2294.00,1000 ha
DENMARK,1998,ARABLE LAND,FAO,2366.00,1000 ha
DENMARK,1997,ARABLE LAND,FAO,2365.00,1000 ha
DENMARK,1996,ARABLE LAND,FAO,2322.00,1000 ha
DENMARK,1995,ARABLE LAND,FAO,2319.00,1000 ha
DENMARK,1994,ARABLE LAND,FAO,2365.00,1000 ha
DENMARK,1993,ARABLE LAND,FAO,2533.00,1000 ha
DENMARK,1992,ARABLE LAND,FAO,2539.00,1000 ha
DENMARK,1991,ARABLE LAND,FAO,2548.00,1000 ha
DJIBOUTI,2015,ARABLE LAND,FAO,2.00,1000 ha
DJIBOUTI,2014,ARABLE LAND,FAO,2.00,1000 ha
DJIBOUTI,2013,ARABLE LAND,FAO,2.00,1000 ha
DJIBOUTI,2012,ARABLE LAND,FAO,2.00,1000 ha
DJIBOUTI,2011,ARABLE LAND,FAO,2.00,1000 ha
DJIBOUTI,2010,ARABLE LAND,FAO,1.60,1000 ha
DJIBOUTI,2009,ARABLE LAND,FAO,1.30,1000 ha
DJIBOUTI,2008,ARABLE LAND,FAO,1.20,1000 ha
DJIBOUTI,2007,ARABLE LAND,FAO,1.50,1000 ha
DJIBOUTI,2006,ARABLE LAND,FAO,1.30,1000 ha
DJIBOUTI,2005,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,2004,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,2003,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,2002,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,2001,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,2000,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1999,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1998,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1997,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1996,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1995,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1994,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1993,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1992,ARABLE LAND,FAO,1.00,1000 ha
DJIBOUTI,1991,ARABLE LAND,FAO,1.00,1000 ha
DOMINICA,2015,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2014,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2013,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2012,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2011,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2010,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2009,ARABLE LAND,FAO,6.00,1000 ha
DOMINICA,2008,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2007,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2006,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2005,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2004,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2003,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2002,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2001,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,2000,ARABLE LAND,FAO,5.00,1000 ha
DOMINICA,1999,ARABLE LAND,FAO,4.00,1000 ha
DOMINICA,1998,ARABLE LAND,FAO,3.00,1000 ha
DOMINICA,1997,ARABLE LAND,FAO,3.00,1000 ha
DOMINICA,1996,ARABLE LAND,FAO,3.00,1000 ha
DOMINICA,1995,ARABLE LAND,FAO,3.00,1000 ha
DOMINICA,1994,ARABLE LAND,FAO,4.00,1000 ha
DOMINICA,1993,ARABLE LAND,FAO,4.00,1000 ha
DOMINICA,1992,ARABLE LAND,FAO,4.00,1000 ha
DOMINICA,1991,ARABLE LAND,FAO,4.00,1000 ha
DOMINICAN REPUBLIC,2015,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2014,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2013,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2012,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2011,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2010,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2009,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2008,ARABLE LAND,FAO,800.00,1000 ha
DOMINICAN REPUBLIC,2007,ARABLE LAND,FAO,820.00,1000 ha
DOMINICAN REPUBLIC,2006,ARABLE LAND,FAO,820.00,1000 ha
DOMINICAN REPUBLIC,2005,ARABLE LAND,FAO,820.00,1000 ha
DOMINICAN REPUBLIC,2004,ARABLE LAND,FAO,820.00,1000 ha
DOMINICAN REPUBLIC,2003,ARABLE LAND,FAO,820.00,1000 ha
DOMINICAN REPUBLIC,2002,ARABLE LAND,FAO,898.00,1000 ha
DOMINICAN REPUBLIC,2001,ARABLE LAND,FAO,898.00,1000 ha
DOMINICAN REPUBLIC,2000,ARABLE LAND,FAO,898.00,1000 ha
DOMINICAN REPUBLIC,1999,ARABLE LAND,FAO,850.00,1000 ha
DOMINICAN REPUBLIC,1998,ARABLE LAND,FAO,870.00,1000 ha
DOMINICAN REPUBLIC,1997,ARABLE LAND,FAO,860.00,1000 ha
DOMINICAN REPUBLIC,1996,ARABLE LAND,FAO,935.00,1000 ha
DOMINICAN REPUBLIC,1995,ARABLE LAND,FAO,930.00,1000 ha
DOMINICAN REPUBLIC,1994,ARABLE LAND,FAO,900.00,1000 ha
DOMINICAN REPUBLIC,1993,ARABLE LAND,FAO,900.00,1000 ha
DOMINICAN REPUBLIC,1992,ARABLE LAND,FAO,900.00,1000 ha
DOMINICAN REPUBLIC,1991,ARABLE LAND,FAO,900.00,1000 ha
ECUADOR,2015,ARABLE LAND,FAO,1067.40,1000 ha
ECUADOR,2014,ARABLE LAND,FAO,1017.70,1000 ha
ECUADOR,2013,ARABLE LAND,FAO,1194.00,1000 ha
ECUADOR,2012,ARABLE LAND,FAO,1147.90,1000 ha
ECUADOR,2011,ARABLE LAND,FAO,1155.70,1000 ha
ECUADOR,2010,ARABLE LAND,FAO,1186.40,1000 ha
ECUADOR,2009,ARABLE LAND,FAO,1199.40,1000 ha
ECUADOR,2008,ARABLE LAND,FAO,1236.00,1000 ha
ECUADOR,2007,ARABLE LAND,FAO,1195.00,1000 ha
ECUADOR,2006,ARABLE LAND,FAO,1233.00,1000 ha
ECUADOR,2005,ARABLE LAND,FAO,1296.00,1000 ha
ECUADOR,2004,ARABLE LAND,FAO,1277.00,1000 ha
ECUADOR,2003,ARABLE LAND,FAO,1299.00,1000 ha
ECUADOR,2002,ARABLE LAND,FAO,1360.00,1000 ha
ECUADOR,2001,ARABLE LAND,FAO,1500.00,1000 ha
ECUADOR,2000,ARABLE LAND,FAO,1616.00,1000 ha
ECUADOR,1999,ARABLE LAND,FAO,1610.00,1000 ha
ECUADOR,1998,ARABLE LAND,FAO,1602.00,1000 ha
ECUADOR,1997,ARABLE LAND,FAO,1609.00,1000 ha
ECUADOR,1996,ARABLE LAND,FAO,1607.00,1000 ha
ECUADOR,1995,ARABLE LAND,FAO,1574.00,1000 ha
ECUADOR,1994,ARABLE LAND,FAO,1621.00,1000 ha
ECUADOR,1993,ARABLE LAND,FAO,1569.00,1000 ha
ECUADOR,1992,ARABLE LAND,FAO,1633.00,1000 ha
ECUADOR,1991,ARABLE LAND,FAO,1644.00,1000 ha
EGYPT,2015,ARABLE LAND,FAO,2895.86,1000 ha
EGYPT,2014,ARABLE LAND,FAO,2670.00,1000 ha
EGYPT,2013,ARABLE LAND,FAO,2738.00,1000 ha
EGYPT,2012,ARABLE LAND,FAO,2829.00,1000 ha
EGYPT,2011,ARABLE LAND,FAO,2808.00,1000 ha
EGYPT,2010,ARABLE LAND,FAO,2873.00,1000 ha
EGYPT,2009,ARABLE LAND,FAO,2884.00,1000 ha
EGYPT,2008,ARABLE LAND,FAO,2642.00,1000 ha
EGYPT,2007,ARABLE LAND,FAO,2564.00,1000 ha
EGYPT,2006,ARABLE LAND,FAO,2605.00,1000 ha
EGYPT,2005,ARABLE LAND,FAO,2563.00,1000 ha
EGYPT,2004,ARABLE LAND,FAO,2965.00,1000 ha
EGYPT,2003,ARABLE LAND,FAO,2906.00,1000 ha
EGYPT,2002,ARABLE LAND,FAO,2936.00,1000 ha
EGYPT,2001,ARABLE LAND,FAO,2861.00,1000 ha
EGYPT,2000,ARABLE LAND,FAO,2801.00,1000 ha
EGYPT,1999,ARABLE LAND,FAO,2994.00,1000 ha
EGYPT,1998,ARABLE LAND,FAO,2793.62,1000 ha
EGYPT,1997,ARABLE LAND,FAO,2778.92,1000 ha
EGYPT,1996,ARABLE LAND,FAO,2710.46,1000 ha
EGYPT,1995,ARABLE LAND,FAO,2817.00,1000 ha
EGYPT,1994,ARABLE LAND,FAO,2846.00,1000 ha
EGYPT,1993,ARABLE LAND,FAO,2847.00,1000 ha
EGYPT,1992,ARABLE LAND,FAO,2615.28,1000 ha
EGYPT,1991,ARABLE LAND,FAO,2267.00,1000 ha
EL SALVADOR,2015,ARABLE LAND,FAO,750.00,1000 ha
EL SALVADOR,2014,ARABLE LAND,FAO,750.00,1000 ha
EL SALVADOR,2013,ARABLE LAND,FAO,730.00,1000 ha
EL SALVADOR,2012,ARABLE LAND,FAO,720.00,1000 ha
EL SALVADOR,2011,ARABLE LAND,FAO,691.00,1000 ha
EL SALVADOR,2010,ARABLE LAND,FAO,673.00,1000 ha
EL SALVADOR,2009,ARABLE LAND,FAO,678.00,1000 ha
EL SALVADOR,2008,ARABLE LAND,FAO,683.00,1000 ha
EL SALVADOR,2007,ARABLE LAND,FAO,630.00,1000 ha
EL SALVADOR,2006,ARABLE LAND,FAO,604.00,1000 ha
EL SALVADOR,2005,ARABLE LAND,FAO,702.00,1000 ha
EL SALVADOR,2004,ARABLE LAND,FAO,694.00,1000 ha
EL SALVADOR,2003,ARABLE LAND,FAO,681.00,1000 ha
EL SALVADOR,2002,ARABLE LAND,FAO,690.00,1000 ha
EL SALVADOR,2001,ARABLE LAND,FAO,700.00,1000 ha
EL SALVADOR,2000,ARABLE LAND,FAO,650.00,1000 ha
EL SALVADOR,1999,ARABLE LAND,FAO,631.00,1000 ha
EL SALVADOR,1998,ARABLE LAND,FAO,600.00,1000 ha
EL SALVADOR,1997,ARABLE LAND,FAO,565.00,1000 ha
EL SALVADOR,1996,ARABLE LAND,FAO,565.00,1000 ha
EL SALVADOR,1995,ARABLE LAND,FAO,582.00,1000 ha
EL SALVADOR,1994,ARABLE LAND,FAO,584.00,1000 ha
EL SALVADOR,1993,ARABLE LAND,FAO,586.00,1000 ha
EL SALVADOR,1992,ARABLE LAND,FAO,588.00,1000 ha
EL SALVADOR,1991,ARABLE LAND,FAO,565.00,1000 ha
EQUATORIAL GUINEA,2015,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2014,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2013,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2012,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2011,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2010,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2009,ARABLE LAND,FAO,120.00,1000 ha
EQUATORIAL GUINEA,2008,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2007,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2006,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2005,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2004,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2003,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2002,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2001,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,2000,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1999,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1998,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1997,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1996,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1995,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1994,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1993,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1992,ARABLE LAND,FAO,130.00,1000 ha
EQUATORIAL GUINEA,1991,ARABLE LAND,FAO,130.00,1000 ha
ERITREA,2015,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2014,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2013,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2012,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2011,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2010,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2009,ARABLE LAND,FAO,690.00,1000 ha
ERITREA,2008,ARABLE LAND,FAO,670.00,1000 ha
ERITREA,2007,ARABLE LAND,FAO,670.00,1000 ha
ERITREA,2006,ARABLE LAND,FAO,670.00,1000 ha
ERITREA,2005,ARABLE LAND,FAO,620.00,1000 ha
ERITREA,2004,ARABLE LAND,FAO,598.00,1000 ha
ERITREA,2003,ARABLE LAND,FAO,597.00,1000 ha
ERITREA,2002,ARABLE LAND,FAO,562.00,1000 ha
ERITREA,2001,ARABLE LAND,FAO,562.00,1000 ha
ERITREA,2000,ARABLE LAND,FAO,560.00,1000 ha
ERITREA,1999,ARABLE LAND,FAO,498.00,1000 ha
ERITREA,1998,ARABLE LAND,FAO,498.00,1000 ha
ERITREA,1997,ARABLE LAND,FAO,391.00,1000 ha
ERITREA,1996,ARABLE LAND,FAO,369.00,1000 ha
ERITREA,1995,ARABLE LAND,FAO,438.00,1000 ha
ERITREA,1994,ARABLE LAND,FAO,437.00,1000 ha
ERITREA,1993,ARABLE LAND,FAO,498.00,1000 ha
ESTONIA,2015,ARABLE LAND,FAO,669.70,1000 ha
ESTONIA,2014,ARABLE LAND,FAO,648.10,1000 ha
ESTONIA,2013,ARABLE LAND,FAO,632.10,1000 ha
ESTONIA,2012,ARABLE LAND,FAO,620.50,1000 ha
ESTONIA,2011,ARABLE LAND,FAO,632.40,1000 ha
ESTONIA,2010,ARABLE LAND,FAO,645.00,1000 ha
ESTONIA,2009,ARABLE LAND,FAO,596.40,1000 ha
ESTONIA,2008,ARABLE LAND,FAO,597.80,1000 ha
ESTONIA,2007,ARABLE LAND,FAO,599.30,1000 ha
ESTONIA,2006,ARABLE LAND,FAO,559.10,1000 ha
ESTONIA,2005,ARABLE LAND,FAO,591.80,1000 ha
ESTONIA,2004,ARABLE LAND,FAO,519.30,1000 ha
ESTONIA,2003,ARABLE LAND,FAO,545.00,1000 ha
ESTONIA,2002,ARABLE LAND,FAO,613.60,1000 ha
ESTONIA,2001,ARABLE LAND,FAO,677.00,1000 ha
ESTONIA,2000,ARABLE LAND,FAO,843.00,1000 ha
ESTONIA,1999,ARABLE LAND,FAO,859.00,1000 ha
ESTONIA,1998,ARABLE LAND,FAO,887.00,1000 ha
ESTONIA,1997,ARABLE LAND,FAO,888.00,1000 ha
ESTONIA,1996,ARABLE LAND,FAO,884.00,1000 ha
ESTONIA,1995,ARABLE LAND,FAO,874.00,1000 ha
ESTONIA,1994,ARABLE LAND,FAO,949.00,1000 ha
ESTONIA,1993,ARABLE LAND,FAO,1066.00,1000 ha
ESTONIA,1992,ARABLE LAND,FAO,1115.00,1000 ha
ETHIOPIA,2015,ARABLE LAND,FAO,15119.00,1000 ha
ETHIOPIA,2014,ARABLE LAND,FAO,15119.00,1000 ha
ETHIOPIA,2013,ARABLE LAND,FAO,15119.00,1000 ha
ETHIOPIA,2012,ARABLE LAND,FAO,15346.00,1000 ha
ETHIOPIA,2011,ARABLE LAND,FAO,15193.20,1000 ha
ETHIOPIA,2010,ARABLE LAND,FAO,14565.00,1000 ha
ETHIOPIA,2009,ARABLE LAND,FAO,13948.00,1000 ha
ETHIOPIA,2008,ARABLE LAND,FAO,13606.00,1000 ha
ETHIOPIA,2007,ARABLE LAND,FAO,14038.00,1000 ha
ETHIOPIA,2006,ARABLE LAND,FAO,13396.00,1000 ha
ETHIOPIA,2005,ARABLE LAND,FAO,12823.00,1000 ha
ETHIOPIA,2004,ARABLE LAND,FAO,12364.00,1000 ha
ETHIOPIA,2003,ARABLE LAND,FAO,10928.00,1000 ha
ETHIOPIA,2002,ARABLE LAND,FAO,9853.00,1000 ha
ETHIOPIA,2001,ARABLE LAND,FAO,9908.40,1000 ha
ETHIOPIA,2000,ARABLE LAND,FAO,10000.00,1000 ha
ETHIOPIA,1999,ARABLE LAND,FAO,10000.00,1000 ha
ETHIOPIA,1998,ARABLE LAND,FAO,9950.00,1000 ha
ETHIOPIA,1997,ARABLE LAND,FAO,9900.00,1000 ha
ETHIOPIA,1996,ARABLE LAND,FAO,9927.00,1000 ha
ETHIOPIA,1995,ARABLE LAND,FAO,9940.00,1000 ha
ETHIOPIA,1994,ARABLE LAND,FAO,9932.00,1000 ha
ETHIOPIA,1993,ARABLE LAND,FAO,10000.00,1000 ha
ETHIOPIA,1992,ARABLE LAND,FAO,10650.00,1000 ha
ETHIOPIA,1991,ARABLE LAND,FAO,10650.00,1000 ha
FAROE ISLANDS,2015,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2014,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2013,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2012,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2011,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2010,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2009,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2008,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2007,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2006,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2005,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2004,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2003,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2002,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2001,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,2000,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1999,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1998,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1997,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1996,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1995,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1994,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1993,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1992,ARABLE LAND,FAO,3.00,1000 ha
FAROE ISLANDS,1991,ARABLE LAND,FAO,3.00,1000 ha
FIJI,2015,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2014,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2013,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2012,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2011,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2010,ARABLE LAND,FAO,165.00,1000 ha
FIJI,2009,ARABLE LAND,FAO,167.60,1000 ha
FIJI,2008,ARABLE LAND,FAO,169.00,1000 ha
FIJI,2007,ARABLE LAND,FAO,169.00,1000 ha
FIJI,2006,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2005,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2004,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2003,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2002,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2001,ARABLE LAND,FAO,170.00,1000 ha
FIJI,2000,ARABLE LAND,FAO,170.00,1000 ha
FIJI,1999,ARABLE LAND,FAO,170.00,1000 ha
FIJI,1998,ARABLE LAND,FAO,170.00,1000 ha
FIJI,1997,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1996,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1995,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1994,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1993,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1992,ARABLE LAND,FAO,180.00,1000 ha
FIJI,1991,ARABLE LAND,FAO,171.00,1000 ha
FINLAND,2015,ARABLE LAND,FAO,2242.30,1000 ha
FINLAND,2014,ARABLE LAND,FAO,2230.80,1000 ha
FINLAND,2013,ARABLE LAND,FAO,2224.10,1000 ha
FINLAND,2012,ARABLE LAND,FAO,2249.10,1000 ha
FINLAND,2011,ARABLE LAND,FAO,2250.50,1000 ha
FINLAND,2010,ARABLE LAND,FAO,2254.80,1000 ha
FINLAND,2009,ARABLE LAND,FAO,2258.30,1000 ha
FINLAND,2008,ARABLE LAND,FAO,2259.10,1000 ha
FINLAND,2007,ARABLE LAND,FAO,2256.70,1000 ha
FINLAND,2006,ARABLE LAND,FAO,2260.50,1000 ha
FINLAND,2005,ARABLE LAND,FAO,2236.50,1000 ha
FINLAND,2004,ARABLE LAND,FAO,2220.70,1000 ha
FINLAND,2003,ARABLE LAND,FAO,2213.80,1000 ha
FINLAND,2002,ARABLE LAND,FAO,2205.10,1000 ha
FINLAND,2001,ARABLE LAND,FAO,2193.30,1000 ha
FINLAND,2000,ARABLE LAND,FAO,2188.10,1000 ha
FINLAND,1999,ARABLE LAND,FAO,2177.10,1000 ha
FINLAND,1998,ARABLE LAND,FAO,2167.20,1000 ha
FINLAND,1997,ARABLE LAND,FAO,2125.60,1000 ha
FINLAND,1996,ARABLE LAND,FAO,2123.40,1000 ha
